tick,t,ax,ay,az,ayaw,sp_n,sp_e,sp_d,v_n,v_e,v_d,yaw_cmd,p_n,p_e,p_d,vel_n,vel_e,vel_d,roll,pitch,yaw
201,20.1012,0.5355604290962219,-0.009317338466644287,-0.027771949768066406,5.435943603515625e-05,-6.939448474113483,4.597705605778314,-3.3373540103435517,0.43403749089660965,0.9010875138856289,-0.05554389953613281,1.1405972242355347,-7.148195743560791,4.108125686645508,-3.38822078704834,0.3590801954269409,0.9712322950363159,-0.02528969570994377,0.029886068776249886,-0.02125711925327778,1.1405428647994995
202,20.2033,0.5330647230148315,-0.009280115365982056,-0.02764713764190674,5.0067901611328125e-05,-6.89696914095488,4.688253665260826,-3.342883437871933,0.42479333158603244,0.9054805948251254,-0.05529427528381348,1.1507517099380493,-7.089371204376221,4.297018527984619,-3.393554925918579,0.33889132738113403,0.9664456248283386,0.004348920192569494,0.03018980100750923,-0.05352660268545151,1.150701642036438
203,20.3013,0.529737651348114,-0.009220197796821594,-0.027530431747436523,6.532669067382812e-05,-6.854944164268875,4.7790132477655805,-3.34838952422142,0.4202497668600521,0.9075958250475383,-0.05506086349487305,1.1556581258773804,-7.056948661804199,4.395042419433594,-3.392913341522217,0.34095245599746704,0.9910144209861755,0.016548853367567062,0.029362762346863747,-0.0654190182685852,1.1555927991867065
204,20.4009,0.5255650281906128,-0.009106934070587158,-0.02741706371307373,8.916854858398438e-05,-6.812939915620428,4.869781967848031,-3.3538729369640348,0.42004248648445786,0.907687200824501,-0.05483412742614746,1.1556819677352905,-7.056948661804199,4.395042419433594,-3.392913341522217,0.34095245599746704,0.9910144209861755,0.016548853367567062,0.029362762346863747,-0.0654190182685852,1.1555927991867065
205,20.7344,0.5206207633018494,-0.008992746472358704,-0.02717423439025879,0.00014495849609375,-6.773385200428471,4.961644143337444,-3.3593077838420866,0.3955471519195737,0.9186217548941338,-0.05434846878051758,1.1823309659957886,-6.915149688720703,4.813305377960205,-3.392800807952881,0.36543527245521545,1.1480472087860107,0.006416040472686291,0.0171580221503973,-0.06495539844036102,1.1821860074996948
206,20.7347,0.514945387840271,-0.0089491605758667,-0.026924848556518555,0.00012159347534179688,-6.733838552432475,5.0535096217898055,-3.36469275355339,0.39546647995995743,0.9186547845236158,-0.05384969711303711,1.1823076009750366,-6.915149688720703,4.813305377960205,-3.392800807952881,0.36543527245521545,1.1480472087860107,0.006416040472686291,0.0171580221503973,-0.06495539844036102,1.1821860074996948
207,20.735,0.5084987282752991,-0.008914902806282043,-0.02658390998840332,1.7642974853515625e-05,-6.694298245114605,5.145377696314584,-3.3700095355510706,0.39540307317870693,0.9186807452477797,-0.05316781997680664,1.1822036504745483,-6.915149688720703,4.813305377960205,-3.392800807952881,0.36543527245521545,1.1480472087860107,0.006416040472686291,0.0171580221503973,-0.06495539844036102,1.1821860074996948
208,20.801,0.5013685822486877,-0.008809372782707214,-0.026181936264038086,-9.393692016601562e-05,-6.654777470064016,5.23725376796196,-3.3752459228038783,0.39520775050588564,0.9187607164737598,-0.05236387252807617,1.1820920705795288,-6.915149688720703,4.813305377960205,-3.392800807952881,0.36543527245521545,1.1480472087860107,0.006416040472686291,0.0171580221503973,-0.06495539844036102,1.1821860074996948
209,20.9025,0.4935694634914398,-0.008689910173416138,-0.025605440139770508,-0.00018024444580078125,-6.615711739865329,5.327925273503919,-3.3803670108318324,0.39065730198686816,0.9067150554195845,-0.051210880279541016,1.1814061403274536,-6.877532482147217,4.922969341278076,-3.3938467502593994,0.38557615876197815,1.1726162433624268,-3.436665065237321e-05,0.012121936306357384,-0.05655676871538162,1.1815863847732544
210,21.0018,0.48496049642562866,-0.008599638938903809,-0.025115489959716797,-0.00020837783813476562,-6.576519058586197,5.41666285973142,-3.385390108823776,0.39192681279132996,0.8873758622750095,-0.050230979919433594,1.1724140644073486,-6.803177833557129,5.146777629852295,-3.394549608230591,0.418952614068985,1.1468565464019775,0.013838561251759529,0.0014338453765958548,-0.018759621307253838,1.1726224422454834
211,21.101,0.4756242036819458,-0.008420079946517944,-0.024592876434326172,-0.00010347366333007812,-6.538083482603334,5.503693186249486,-3.390308684110641,0.3843557598286308,0.8703032651806606,-0.049185752868652344,1.1725189685821533,-6.803177833557129,5.146777629852295,-3.394549608230591,0.418952614068985,1.1468565464019775,0.013838561251759529,0.0014338453765958548,-0.018759621307253838,1.1726224422454834
212,21.2032,0.4656355679035187,-0.008162662386894226,-0.024030208587646484,6.103515625e-05,-6.499701020216569,5.588558438427817,-3.3951147258281704,0.3838246238676509,0.8486525217833006,-0.04806041717529297,1.1636412143707275,-6.73137903213501,5.365314483642578,-3.40263032913208,0.419155091047287,1.0858972072601318,0.012834922410547733,-0.0007587875588797033,0.002284145914018154,1.1635801792144775
213,21.3012,0.4548998773097992,-0.007934391498565674,-0.02341771125793457,0.0001468658447265625,-6.461228664099019,5.671019046796669,-3.399798268079757,0.38472356117550455,0.8246060836885265,-0.04683542251586914,1.151848554611206,-6.696252822875977,5.469414710998535,-3.4075608253479004,0.42040127515792847,1.0343616008758545,0.01315669808536768,-0.006838737055659294,0.02215111255645752,1.1517016887664795
214,21.4031,0.443561315536499,-0.0077451616525650024,-0.022871971130371094,0.00022220611572265625,-6.4225924459938515,5.7508908677181285,-3.4043726623058315,0.3863621810516743,0.7987182092145948,-0.04574394226074219,1.1379327774047852,-6.660994052886963,5.56942892074585,-3.4119982719421387,0.43101587891578674,0.9675537943840027,0.012034180574119091,-0.011032710783183575,0.03816431015729904,1.1377105712890625
215,21.501,0.43177318572998047,-0.0075383782386779785,-0.022292137145996094,0.0001811981201171875,-6.384983199832876,5.828640086657476,-3.4088310897350307,0.3760924616097589,0.7774921893934719,-0.04458427429199219,1.1378917694091797,-6.660994052886963,5.56942892074585,-3.4119982719421387,0.43101587891578674,0.9675537943840027,0.012034180574119091,-0.011032710783183575,0.03816431015729904,1.1377105712890625
216,21.6026,0.41948094964027405,-0.007295534014701843,-0.02167654037475586,8.20159912109375e-05,-6.347207684355247,5.903564782903147,-3.4131663978099818,0.3777551547762881,0.7492469624567095,-0.04335308074951172,1.1212825775146484,-6.629995346069336,5.6633830070495605,-3.416116237640381,0.4014364182949066,0.9036405086517334,0.0224634800106287,-0.01338154822587967,0.02715667337179184,1.1212005615234375
